execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
31,2023-10-08 13:52:46.960997,52.4,51.8,180,30,True,9.0,7,1
31,2023-10-08 13:52:47.061984,57.6,51.7,180,30,True,13.0,7,1
106,2023-10-08 13:52:47.171659,43.2,51.7,180,30,True,26.0,7,1
152,2023-10-08 13:52:47.349801,33.7,51.7,180,30,True,23.0,7,1
32,2023-10-08 13:52:47.387751,66.7,51.7,180,30,True,26.0,7,1
28,2023-10-08 13:52:47.419924,66.7,51.7,180,30,False,26.0,7,1
32,2023-10-08 13:52:47.457070,52.2,51.7,180,30,True,43.0,7,1
32,2023-10-08 13:52:47.492990,54.5,51.7,180,30,True,28.0,7,1
31,2023-10-08 13:52:47.528773,54.5,51.7,180,30,True,26.0,7,1
31,2023-10-08 13:52:47.564610,50.0,51.7,180,30,True,17.0,7,1
32,2023-10-08 13:52:47.600145,47.4,51.7,180,30,True,14.0,7,1
31,2023-10-08 13:52:47.635318,50.0,51.7,180,30,True,4.0,7,1
31,2023-10-08 13:52:47.669992,50.0,51.7,180,30,True,5.0,7,1
30,2023-10-08 13:52:47.704368,52.4,51.7,180,30,True,4.0,7,1
30,2023-10-08 13:52:47.739391,50.0,51.7,180,30,True,7.0,7,1
29,2023-10-08 13:52:47.772998,52.4,51.7,180,30,False,7.0,7,1
31,2023-10-08 13:52:47.809140,56.5,51.7,180,30,True,16.0,7,1
31,2023-10-08 13:52:47.845332,52.4,51.7,180,30,True,9.0,7,1
31,2023-10-08 13:52:47.880917,50.0,51.7,180,30,True,4.0,7,1
31,2023-10-08 13:52:47.915362,47.4,51.7,180,30,True,10.0,7,1
31,2023-10-08 13:52:47.950614,52.4,51.7,180,30,True,9.0,7,1
30,2023-10-08 13:52:47.985007,50.0,51.7,180,30,True,9.0,7,1
31,2023-10-08 13:52:48.020802,50.0,51.7,180,30,True,9.0,7,1
31,2023-10-08 13:52:48.056105,47.4,51.7,180,30,True,7.0,7,1
32,2023-10-08 13:52:48.092809,65.2,51.7,180,30,True,9.0,7,1
31,2023-10-08 13:52:48.127688,59.1,51.7,180,30,True,6.0,7,1
31,2023-10-08 13:52:48.162327,57.1,51.7,180,30,True,8.0,7,1
31,2023-10-08 13:52:48.198127,57.1,51.7,180,30,True,7.0,7,1
32,2023-10-08 13:52:48.234350,52.4,51.7,180,30,True,5.0,7,1
31,2023-10-08 13:52:48.269089,54.5,51.7,180,30,True,9.0,7,1
31,2023-10-08 13:52:48.303814,47.4,51.7,180,30,True,8.0,7,1
35,2023-10-08 13:52:48.376844,66.7,51.7,240,26,True,11.0,7,1
40,2023-10-08 13:52:48.420641,88.0,51.8,240,26,True,9.0,7,1
39,2023-10-08 13:52:48.463494,75.0,51.8,240,26,True,11.0,7,1
138,2023-10-08 13:52:48.605447,32.7,51.8,240,26,True,11.0,7,1
206,2023-10-08 13:52:48.870936,28.3,51.8,240,26,True,11.0,7,1
