execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance,consumption,stream_count
54,2023-10-11 18:07:23.892107,48.3,55.0,240,14,True,23.0,5,1
54,2023-10-11 18:07:23.963971,48.3,55.0,240,14,True,20.0,5,1
54,2023-10-11 18:07:24.035671,50.0,55.0,240,14,True,21.0,5,1
54,2023-10-11 18:07:24.107355,48.3,55.0,240,14,True,14.0,5,1
54,2023-10-11 18:07:24.182453,48.3,55.0,240,14,True,21.0,5,1
54,2023-10-11 18:07:24.254618,48.1,55.0,240,14,True,8.0,5,1
112,2023-10-11 18:07:24.638799,49.4,55.0,240,14,True,20.0,5,1
118,2023-10-11 18:07:24.838664,43.5,55.0,240,14,True,10.0,5,1
67,2023-10-11 18:07:24.935959,67.9,55.0,240,14,True,13.0,6,1
56,2023-10-11 18:07:24.997197,76.0,55.0,240,14,True,15.0,7,1
54,2023-10-11 18:07:25.066771,51.9,55.0,240,14,True,17.0,5,1
54,2023-10-11 18:07:25.139398,48.3,55.0,240,14,True,27.0,5,1
54,2023-10-11 18:07:25.211443,50.0,55.0,240,14,True,20.0,5,1
56,2023-10-11 18:07:25.285230,51.6,55.0,240,14,True,23.0,5,1
55,2023-10-11 18:07:25.356081,53.6,55.0,240,14,True,22.0,5,1
54,2023-10-11 18:07:25.427187,50.0,55.0,240,14,True,20.0,5,1
54,2023-10-11 18:07:25.499201,51.7,55.0,240,14,True,23.0,5,1
54,2023-10-11 18:07:25.571477,48.3,55.0,240,14,True,22.0,5,1
54,2023-10-11 18:07:25.643567,50.0,55.0,240,14,True,36.0,5,1
54,2023-10-11 18:07:25.715324,46.4,55.0,240,14,True,21.0,5,1
55,2023-10-11 18:07:25.838553,56.0,55.0,240,14,True,19.0,5,1
250,2023-10-11 18:07:26.104925,39.3,55.0,240,14,True,16.0,5,1
170,2023-10-11 18:07:26.321013,41.6,55.0,240,14,True,17.0,5,1
90,2023-10-11 18:07:26.428212,59.0,55.0,240,14,True,21.0,6,1
54,2023-10-11 18:07:26.485876,78.3,55.0,240,14,True,12.0,7,1
55,2023-10-11 18:07:26.558588,62.1,55.0,240,14,True,12.0,6,1
55,2023-10-11 18:07:26.630454,46.4,55.0,240,14,True,16.0,5,1
55,2023-10-11 18:07:26.702014,46.4,55.0,240,14,True,11.0,5,1
55,2023-10-11 18:07:26.773887,46.4,55.0,240,14,True,12.0,5,1
56,2023-10-11 18:07:26.846394,48.3,55.0,240,14,True,7.0,5,1
55,2023-10-11 18:07:26.917954,48.1,55.0,240,14,True,5.0,5,1
54,2023-10-11 18:07:26.988919,48.3,55.0,240,14,True,32.0,5,1
55,2023-10-11 18:07:27.061646,46.4,55.0,240,14,True,37.0,5,1
53,2023-10-11 18:07:27.131899,50.0,55.0,240,14,True,55.0,5,1
70,2023-10-11 18:07:27.312071,46.6,55.0,240,14,True,14.0,5,1
108,2023-10-11 18:07:27.644057,47.6,55.0,240,14,True,28.0,5,1
98,2023-10-11 18:07:27.787766,51.9,55.0,240,14,True,21.0,5,1
70,2023-10-11 18:07:27.863829,71.4,55.0,240,14,True,23.0,6,1
55,2023-10-11 18:07:27.922229,76.0,55.0,240,14,True,24.0,7,1
54,2023-10-11 18:07:27.992707,50.0,55.0,240,14,True,22.0,5,1
54,2023-10-11 18:07:28.064757,48.3,55.0,240,14,False,22.0,5,1
54,2023-10-11 18:07:28.136548,46.4,55.0,240,14,True,26.0,5,1
57,2023-10-11 18:07:28.211852,46.7,55.0,240,14,True,6.0,5,1
56,2023-10-11 18:07:28.283119,44.4,55.0,240,14,True,5.0,5,1
56,2023-10-11 18:07:28.355128,51.7,55.0,240,14,True,2.0,5,1
54,2023-10-11 18:07:28.424844,48.1,55.0,240,14,True,5.0,5,1
54,2023-10-11 18:07:28.496541,48.3,55.0,240,14,True,5.0,5,1
55,2023-10-11 18:07:28.569123,48.3,55.0,240,14,True,4.0,5,1
121,2023-10-11 18:07:28.999021,44.6,55.0,240,14,True,14.0,5,1
249,2023-10-11 18:07:29.253122,42.2,55.1,240,14,True,28.0,5,1
104,2023-10-11 18:07:29.363375,50.8,55.1,240,14,True,21.0,5,1
109,2023-10-11 18:07:29.526664,62.5,55.1,240,14,True,23.0,6,1
95,2023-10-11 18:07:29.638388,95.5,55.1,240,14,True,24.0,8,1
55,2023-10-11 18:07:29.696794,58.3,55.1,240,14,True,22.0,6,1
52,2023-10-11 18:07:29.765348,50.0,55.1,240,14,False,22.0,5,1
54,2023-10-11 18:07:29.839234,46.7,55.1,240,14,True,26.0,5,1
56,2023-10-11 18:07:29.912701,48.3,55.1,240,14,True,6.0,5,1
55,2023-10-11 18:07:29.984637,51.6,55.1,240,14,True,5.0,5,1
55,2023-10-11 18:07:30.056946,48.3,55.1,240,14,True,2.0,5,1
55,2023-10-11 18:07:30.128689,46.4,55.1,240,14,True,5.0,5,1
55,2023-10-11 18:07:30.200904,51.7,55.1,240,14,True,5.0,5,1
55,2023-10-11 18:07:30.272750,46.4,55.1,240,14,True,4.0,5,1
57,2023-10-11 18:07:30.373300,56.1,55.1,240,14,True,20.0,6,1
54,2023-10-11 18:07:30.441842,50.0,55.1,240,14,True,7.0,5,1
71,2023-10-11 18:07:30.530802,36.2,55.1,240,14,True,13.0,4,1
80,2023-10-11 18:07:30.835609,49.0,55.1,240,14,True,19.0,5,1
255,2023-10-11 18:07:31.096629,42.5,55.1,240,14,True,23.0,5,1
135,2023-10-11 18:07:31.237593,55.2,55.1,240,14,True,19.0,5,1
96,2023-10-11 18:07:31.353324,66.7,55.1,240,14,True,28.0,6,1
78,2023-10-11 18:07:31.448809,97.4,55.1,240,14,True,26.0,8,1
56,2023-10-11 18:07:31.508293,59.1,55.1,240,14,True,21.0,6,1
55,2023-10-11 18:07:31.579626,50.0,55.1,240,14,True,26.0,5,1
55,2023-10-11 18:07:31.652041,51.7,55.1,240,14,True,23.0,5,1
55,2023-10-11 18:07:31.724002,48.3,55.1,240,14,True,12.0,5,1
54,2023-10-11 18:07:31.794830,48.3,55.1,240,14,True,15.0,5,1
54,2023-10-11 18:07:31.866722,50.0,55.1,240,14,True,30.0,5,1
58,2023-10-11 18:07:32.015470,53.4,55.1,240,14,True,20.0,5,1
281,2023-10-11 18:07:32.323105,39.4,55.1,240,14,True,16.0,5,1
257,2023-10-11 18:07:32.621347,38.1,55.2,240,14,True,19.0,5,1
125,2023-10-11 18:07:32.752498,54.5,55.2,240,14,True,16.0,5,1
142,2023-10-11 18:07:32.945741,77.3,55.2,240,14,True,28.0,7,1
55,2023-10-11 18:07:33.017261,72.4,55.2,240,14,True,19.0,6,1
56,2023-10-11 18:07:33.077151,52.2,55.2,240,14,True,22.0,5,1
55,2023-10-11 18:07:33.147997,46.4,55.2,240,14,True,22.0,5,1
55,2023-10-11 18:07:33.220071,48.3,55.2,240,14,True,22.0,5,1
55,2023-10-11 18:07:33.291679,46.4,55.2,240,14,True,18.0,5,1
54,2023-10-11 18:07:33.363026,55.2,55.2,240,14,True,22.0,5,1
54,2023-10-11 18:07:33.435045,46.4,55.2,240,14,True,26.0,5,1
53,2023-10-11 18:07:33.506347,51.6,55.1,240,14,True,20.0,5,1
54,2023-10-11 18:07:33.579373,48.3,55.2,240,14,True,19.0,5,1
79,2023-10-11 18:07:33.703029,52.8,55.1,240,14,True,20.0,5,1
148,2023-10-11 18:07:34.031598,36.4,55.1,240,14,True,7.0,4,1
109,2023-10-11 18:07:34.187435,51.0,55.1,240,14,True,13.0,5,1
93,2023-10-11 18:07:34.287134,92.1,55.1,240,14,True,19.0,7,1
81,2023-10-11 18:07:34.382644,97.4,55.1,240,14,True,23.0,8,1
