execution_time,timestamp,cpu_utilization,memory_usage,pixel,fps,success,distance
283,2023-09-07 16:21:22.377847,71.8,73.5,409920,21,True,12.0
287,2023-09-07 16:21:22.425725,72.2,73.5,409920,21,True,11.0
267,2023-09-07 16:21:22.474306,70.1,73.5,409920,21,True,23.0
290,2023-09-07 16:21:22.523043,72.5,73.5,409920,21,True,11.0
267,2023-09-07 16:21:22.571650,70.1,73.5,409920,21,True,19.0
267,2023-09-07 16:21:22.620222,70.1,73.5,409920,21,True,12.0
271,2023-09-07 16:21:22.668801,70.5,73.5,409920,21,True,24.0
271,2023-09-07 16:21:22.717364,70.5,73.5,409920,21,True,10.0
267,2023-09-07 16:21:22.765870,70.1,73.5,409920,21,True,12.0
243,2023-09-07 16:21:22.814220,70.1,73.5,409920,21,True,19.0
278,2023-09-07 16:21:22.862962,71.3,73.5,409920,21,True,13.0
263,2023-09-07 16:21:22.911566,69.7,73.5,409920,21,True,19.0
267,2023-09-07 16:21:22.960031,70.1,73.5,409920,21,True,8.0
246,2023-09-07 16:21:23.008482,70.5,73.5,409920,21,True,7.0
275,2023-09-07 16:21:23.057060,70.9,73.5,409920,21,True,15.0
271,2023-09-07 16:21:23.105823,70.5,73.5,409920,21,True,7.0
251,2023-09-07 16:21:23.154092,71.1,73.5,409920,21,True,7.0
263,2023-09-07 16:21:23.202563,69.7,73.5,409920,21,True,2.0
278,2023-09-07 16:21:23.251129,71.3,73.5,409920,21,True,16.0
279,2023-09-07 16:21:23.299914,71.4,73.5,409920,21,True,17.0
271,2023-09-07 16:21:23.348470,70.5,73.5,409920,21,True,16.0
482,2023-09-07 16:21:23.392434,82.6,73.5,409920,22,True,55.0
279,2023-09-07 16:21:23.436524,71.4,73.5,409920,22,True,11.0
279,2023-09-07 16:21:23.482349,71.4,73.5,409920,22,True,11.0
285,2023-09-07 16:21:23.528153,72.0,73.5,409920,22,True,10.0
307,2023-09-07 16:21:23.574512,71.6,73.5,409920,22,True,13.0
295,2023-09-07 16:21:23.620540,73.0,73.5,409920,22,True,10.0
270,2023-09-07 16:21:23.666300,70.4,73.5,409920,22,True,12.0
289,2023-09-07 16:21:23.712214,72.4,73.5,409920,22,True,21.0
283,2023-09-07 16:21:23.758168,71.8,73.5,409920,22,True,12.0
292,2023-09-07 16:21:23.804115,72.7,73.5,409920,22,True,14.0
274,2023-09-07 16:21:23.849738,70.8,73.5,409920,22,True,23.0
289,2023-09-07 16:21:23.896489,72.4,73.5,409920,22,True,16.0
266,2023-09-07 16:21:23.942189,70.0,73.5,409920,22,True,10.0
289,2023-09-07 16:21:23.987815,72.4,73.5,409920,22,True,25.0
266,2023-09-07 16:21:24.034261,70.0,73.5,409920,22,True,11.0
296,2023-09-07 16:21:24.080179,73.1,73.5,409920,22,True,11.0
277,2023-09-07 16:21:24.125889,71.2,73.5,409920,22,True,9.0
298,2023-09-07 16:21:24.171506,73.3,73.5,409920,22,True,6.0
270,2023-09-07 16:21:24.218423,70.4,73.5,409920,22,True,16.0
285,2023-09-07 16:21:24.264469,72.0,73.5,409920,22,True,14.0
270,2023-09-07 16:21:24.310015,70.4,73.5,409920,22,True,15.0
298,2023-09-07 16:21:24.355701,73.3,73.5,409920,22,True,18.0
260,2023-09-07 16:21:24.402232,69.4,73.5,409920,22,True,5.0
285,2023-09-07 16:21:24.447819,72.0,73.5,409920,22,True,6.0
270,2023-09-07 16:21:24.494286,70.4,73.5,409920,22,True,11.0
298,2023-09-07 16:21:24.540112,73.3,73.5,409920,22,True,3.0
274,2023-09-07 16:21:24.585921,70.8,73.5,409920,22,True,3.0
295,2023-09-07 16:21:24.631579,73.0,73.5,409920,22,True,8.0
257,2023-09-07 16:21:24.677954,69.0,73.5,409920,22,True,5.0
289,2023-09-07 16:21:24.724659,72.4,73.5,409920,22,True,11.0
276,2023-09-07 16:21:24.770250,71.0,73.5,409920,22,True,7.0
289,2023-09-07 16:21:24.815948,72.4,73.5,409920,22,True,6.0
274,2023-09-07 16:21:24.862568,70.8,73.5,409920,22,True,12.0
289,2023-09-07 16:21:24.908644,72.4,73.5,409920,22,True,7.0
270,2023-09-07 16:21:24.954228,70.4,73.5,409920,22,True,9.0
289,2023-09-07 16:21:25.000902,72.4,73.5,409920,22,True,14.0
266,2023-09-07 16:21:25.046303,70.0,73.5,409920,22,True,6.0
292,2023-09-07 16:21:25.092984,72.7,73.5,409920,22,True,10.0
279,2023-09-07 16:21:25.138558,71.4,73.5,409920,22,True,13.0
287,2023-09-07 16:21:25.184870,72.2,73.5,409920,22,True,9.0
298,2023-09-07 16:21:25.231841,73.3,73.5,409920,22,True,7.0
277,2023-09-07 16:21:25.277820,71.2,73.5,409920,22,True,17.0
295,2023-09-07 16:21:25.323558,73.0,73.5,409920,22,True,11.0
274,2023-09-07 16:21:25.369795,70.8,73.5,409920,22,True,16.0
292,2023-09-07 16:21:25.415997,72.7,73.5,409920,22,True,9.0
279,2023-09-07 16:21:25.462340,71.4,73.5,409920,22,True,8.0
292,2023-09-07 16:21:25.508541,72.7,73.5,409920,22,True,15.0
322,2023-09-07 16:21:25.554793,73.0,73.5,409920,22,True,7.0
270,2023-09-07 16:21:25.600886,70.4,73.5,409920,22,True,6.0
311,2023-09-07 16:21:25.647255,72.0,73.5,409920,22,True,15.0
283,2023-09-07 16:21:25.693053,71.8,73.5,409920,22,True,8.0
285,2023-09-07 16:21:25.738811,72.0,73.5,409920,22,True,4.0
283,2023-09-07 16:21:25.784673,71.8,73.5,409920,22,True,15.0
279,2023-09-07 16:21:25.830599,71.4,73.5,409920,22,True,8.0
285,2023-09-07 16:21:25.876287,72.0,73.5,409920,22,True,10.0
274,2023-09-07 16:21:25.922002,70.8,73.5,409920,22,True,8.0
303,2023-09-07 16:21:25.967707,73.7,73.5,409920,22,True,5.0
277,2023-09-07 16:21:26.013507,71.2,73.5,409920,22,True,7.0
289,2023-09-07 16:21:26.059112,72.4,73.5,409920,22,True,3.0
279,2023-09-07 16:21:26.104920,71.4,73.5,409920,22,True,3.0
289,2023-09-07 16:21:26.150955,72.4,73.5,409920,22,True,18.0
274,2023-09-07 16:21:26.197237,70.8,73.5,409920,22,True,15.0
298,2023-09-07 16:21:26.242864,73.3,73.5,409920,22,True,14.0
266,2023-09-07 16:21:26.288628,70.0,73.5,409920,22,True,47.0
311,2023-09-07 16:21:26.335127,72.0,73.5,409920,22,True,28.0
309,2023-09-07 16:21:26.380704,71.8,73.5,409920,22,True,64.0
311,2023-09-07 16:21:26.426920,72.0,73.5,409920,22,True,26.0
309,2023-09-07 16:21:26.473325,71.8,73.5,409920,22,True,33.0
311,2023-09-07 16:21:26.519754,72.0,73.5,409920,22,True,55.0
274,2023-09-07 16:21:26.565481,70.8,73.5,409920,22,True,20.0
322,2023-09-07 16:21:26.611926,73.0,73.5,409920,22,True,26.0
377,2023-09-07 16:21:26.660571,73.1,73.5,409920,22,True,46.0
305,2023-09-07 16:21:26.704616,71.4,73.5,409920,22,True,29.0
303,2023-09-07 16:21:26.750598,71.2,73.5,409920,22,True,28.0
322,2023-09-07 16:21:26.796267,73.0,73.5,409920,22,True,29.0
313,2023-09-07 16:21:26.841999,72.2,73.5,409920,22,True,4.0
311,2023-09-07 16:21:26.887591,72.0,73.5,409920,22,True,9.0
294,2023-09-07 16:21:26.933149,70.4,73.5,409920,22,True,8.0
311,2023-09-07 16:21:26.979856,72.0,73.5,409920,22,True,12.0
305,2023-09-07 16:21:27.025466,71.4,73.5,409920,22,True,11.0
311,2023-09-07 16:21:27.071066,72.0,73.5,409920,22,True,9.0
298,2023-09-07 16:21:27.117558,70.8,73.5,409920,22,True,6.0
330,2023-09-07 16:21:27.163047,73.7,73.5,409920,22,True,22.0
294,2023-09-07 16:21:27.209522,70.4,73.5,409920,22,True,7.0
326,2023-09-07 16:21:27.255099,73.3,73.5,409920,22,True,10.0
294,2023-09-07 16:21:27.300719,70.4,73.5,409920,22,True,14.0
313,2023-09-07 16:21:27.346193,72.2,73.5,409920,22,True,7.0
316,2023-09-07 16:21:27.392001,72.4,73.5,409920,22,True,12.0
294,2023-09-07 16:21:27.437671,70.4,73.5,409920,22,True,8.0
326,2023-09-07 16:21:27.483435,73.3,73.5,409920,22,True,8.0
290,2023-09-07 16:21:27.529134,70.0,73.5,409920,22,True,18.0
309,2023-09-07 16:21:27.574711,71.8,73.5,409920,22,True,9.0
316,2023-09-07 16:21:27.621351,72.4,73.5,409920,22,True,9.0
319,2023-09-07 16:21:27.667229,72.7,73.5,409920,22,True,20.0
305,2023-09-07 16:21:27.712961,71.4,73.5,409920,22,True,11.0
303,2023-09-07 16:21:27.758533,71.2,73.5,409920,22,True,13.0
319,2023-09-07 16:21:27.804994,72.7,73.5,409920,22,True,19.0
309,2023-09-07 16:21:27.850678,71.8,73.5,409920,22,True,10.0
322,2023-09-07 16:21:27.896306,73.0,73.5,409920,22,True,22.0
303,2023-09-07 16:21:27.942027,71.2,73.5,409920,22,True,9.0
326,2023-09-07 16:21:27.987636,73.3,73.5,409920,22,True,14.0
294,2023-09-07 16:21:28.033381,70.4,73.5,409920,22,True,19.0
330,2023-09-07 16:21:28.078931,73.7,73.5,409920,22,True,11.0
294,2023-09-07 16:21:28.125649,70.4,73.5,409920,22,True,10.0
311,2023-09-07 16:21:28.171232,72.0,73.5,409920,22,True,18.0
309,2023-09-07 16:21:28.216929,71.8,73.5,409920,22,True,10.0
319,2023-09-07 16:21:28.262726,72.7,73.5,409920,22,True,11.0
330,2023-09-07 16:21:28.309061,71.4,73.5,409920,22,True,17.0
323,2023-09-07 16:21:28.354823,73.1,73.5,409920,22,True,12.0
301,2023-09-07 16:21:28.400478,71.0,73.5,409920,22,True,8.0
316,2023-09-07 16:21:28.446938,72.4,73.5,409920,22,True,20.0
294,2023-09-07 16:21:28.493554,70.4,73.5,409920,22,True,9.0
370,2023-09-07 16:21:28.539875,74.7,73.5,409920,22,True,21.0
294,2023-09-07 16:21:28.585945,70.4,73.5,409920,22,True,7.0
330,2023-09-07 16:21:28.631838,73.7,73.5,409920,22,True,9.0
294,2023-09-07 16:21:28.677661,70.4,73.5,409920,22,True,14.0
311,2023-09-07 16:21:28.723314,72.0,73.5,409920,22,True,8.0
305,2023-09-07 16:21:28.768924,71.4,73.5,409920,22,True,9.0
307,2023-09-07 16:21:28.814554,71.6,73.5,409920,22,True,13.0
322,2023-09-07 16:21:28.860120,73.0,73.5,409920,22,True,11.0
298,2023-09-07 16:21:28.906694,70.8,73.5,409920,22,True,8.0
311,2023-09-07 16:21:28.952480,72.0,73.5,409920,22,True,19.0
313,2023-09-07 16:21:28.998148,72.2,73.5,409920,22,True,9.0
316,2023-09-07 16:21:29.043780,72.4,73.5,409920,22,True,19.0
309,2023-09-07 16:21:29.089432,71.8,73.5,409920,22,True,9.0
322,2023-09-07 16:21:29.134987,73.0,73.5,409920,22,True,8.0
294,2023-09-07 16:21:29.181499,70.4,73.5,409920,22,True,18.0
326,2023-09-07 16:21:29.227440,73.3,73.5,409920,22,True,6.0
323,2023-09-07 16:21:29.274667,70.8,73.5,409920,22,True,8.0
337,2023-09-07 16:21:29.319383,74.3,73.5,409920,22,True,10.0
323,2023-09-07 16:21:29.366604,70.8,73.5,409920,22,True,6.0
358,2023-09-07 16:21:29.412914,73.7,73.5,409920,22,True,6.0
353,2023-09-07 16:21:29.459005,73.3,73.5,409920,22,True,13.0
343,2023-09-07 16:21:29.505340,70.4,73.5,409920,22,True,8.0
348,2023-09-07 16:21:29.550620,72.9,73.5,409920,22,True,27.0
342,2023-09-07 16:21:29.596842,72.4,73.5,409920,22,True,11.0
330,2023-09-07 16:21:29.642451,71.4,73.5,409920,22,False,11.0
353,2023-09-07 16:21:29.688142,73.3,73.5,409920,22,False,11.0
343,2023-09-07 16:21:29.733580,72.5,73.5,409920,22,True,52.0
358,2023-09-07 16:21:29.780304,73.7,73.5,409920,22,True,13.0
330,2023-09-07 16:21:29.825891,71.4,73.5,409920,22,True,31.0
342,2023-09-07 16:21:29.871736,72.4,73.5,409920,22,True,14.0
330,2023-09-07 16:21:29.917495,71.4,73.5,409920,22,True,20.0
350,2023-09-07 16:21:29.962960,73.1,73.5,409920,22,True,31.0
314,2023-09-07 16:21:30.009631,70.0,73.5,409920,22,True,10.0
358,2023-09-07 16:21:30.055345,73.7,73.5,409920,22,True,32.0
326,2023-09-07 16:21:30.100946,71.0,73.5,409920,22,True,19.0
342,2023-09-07 16:21:30.146713,72.4,73.5,409920,22,True,14.0
330,2023-09-07 16:21:30.192078,71.4,73.5,409920,22,True,31.0
339,2023-09-07 16:21:30.238618,72.2,73.5,409920,22,True,10.0
337,2023-09-07 16:21:30.284022,72.0,73.5,409920,22,True,15.0
309,2023-09-07 16:21:30.330257,71.8,73.5,409920,22,True,22.0
342,2023-09-07 16:21:30.376632,72.4,73.5,409920,22,True,17.0
316,2023-09-07 16:21:30.422889,72.4,73.5,409920,22,True,14.0
323,2023-09-07 16:21:30.469266,70.8,73.5,409920,22,True,28.0
319,2023-09-07 16:21:30.514967,72.7,73.5,409920,22,True,14.0
309,2023-09-07 16:21:30.560530,71.8,73.5,409920,22,True,23.0
309,2023-09-07 16:21:30.606214,71.8,73.5,409920,22,True,12.0
323,2023-09-07 16:21:30.651863,73.1,73.5,409920,22,True,12.0
309,2023-09-07 16:21:30.697595,71.8,73.5,409920,22,True,21.0
326,2023-09-07 16:21:30.743767,73.3,73.5,409920,22,True,8.0
290,2023-09-07 16:21:30.789761,70.0,73.5,409920,22,True,11.0
316,2023-09-07 16:21:30.835645,72.4,73.5,409920,22,True,11.0
330,2023-09-07 16:21:30.882092,71.4,73.5,409920,22,True,9.0
361,2023-09-07 16:21:30.928497,74.0,73.5,409920,22,True,6.0
342,2023-09-07 16:21:30.974870,72.4,73.5,409920,22,True,11.0
323,2023-09-07 16:21:31.021222,70.8,73.5,409920,22,True,3.0
326,2023-09-07 16:21:31.067493,73.3,73.5,409920,22,True,4.0
319,2023-09-07 16:21:31.113810,70.4,73.5,409920,22,True,1.0
342,2023-09-07 16:21:31.160372,72.4,73.5,409920,22,True,2.0
305,2023-09-07 16:21:31.205612,71.4,73.5,409920,22,True,3.0
319,2023-09-07 16:21:31.251820,72.7,73.5,409920,22,True,2.0
290,2023-09-07 16:21:31.297857,70.0,73.5,409920,22,True,2.0
326,2023-09-07 16:21:31.343898,73.3,73.5,409920,22,True,1.0
294,2023-09-07 16:21:31.389872,70.4,73.5,409920,22,True,2.0
311,2023-09-07 16:21:31.435710,72.0,73.5,409920,22,True,4.0
305,2023-09-07 16:21:31.481565,71.4,73.5,409920,22,True,8.0
311,2023-09-07 16:21:31.527684,72.0,73.5,409920,22,True,7.0
294,2023-09-07 16:21:31.573657,70.4,73.5,409920,22,True,6.0
322,2023-09-07 16:21:31.619628,73.0,73.5,409920,22,True,12.0
294,2023-09-07 16:21:31.665596,70.4,73.5,409920,22,True,9.0
311,2023-09-07 16:21:31.711551,72.0,73.5,409920,22,True,18.0
330,2023-09-07 16:21:31.758167,71.4,73.5,409920,22,True,9.0
354,2023-09-07 16:21:31.803429,73.4,73.5,409920,22,True,11.0
314,2023-09-07 16:21:31.849760,70.0,73.5,409920,22,True,19.0
358,2023-09-07 16:21:31.896141,73.7,73.5,409920,22,True,10.0
289,2023-09-07 16:21:31.942234,69.9,73.5,409920,22,True,12.0
326,2023-09-07 16:21:31.988213,73.3,73.5,409920,22,True,23.0
309,2023-09-07 16:21:32.034220,71.8,73.5,409920,22,True,10.0
316,2023-09-07 16:21:32.080111,72.4,73.5,409920,22,True,10.0
290,2023-09-07 16:21:32.126147,70.0,73.5,409920,22,True,20.0
316,2023-09-07 16:21:32.172193,72.4,73.5,409920,22,True,12.0
318,2023-09-07 16:21:32.218239,72.6,73.5,409920,22,True,21.0
316,2023-09-07 16:21:32.264355,72.4,73.5,409920,22,True,13.0
298,2023-09-07 16:21:32.310379,70.8,73.5,409920,22,True,11.0
326,2023-09-07 16:21:32.356319,73.3,73.5,409920,22,True,25.0
298,2023-09-07 16:21:32.402276,70.8,73.5,409920,22,True,8.0
330,2023-09-07 16:21:32.448265,73.7,73.5,409920,22,True,12.0
298,2023-09-07 16:21:32.494175,70.8,73.5,409920,22,True,20.0
319,2023-09-07 16:21:32.540231,72.7,73.5,409920,22,True,10.0
298,2023-09-07 16:21:32.586454,70.8,73.5,409920,22,True,9.0
326,2023-09-07 16:21:32.632571,73.3,73.5,409920,22,True,21.0
298,2023-09-07 16:21:32.678556,70.8,73.5,409920,22,True,11.0
311,2023-09-07 16:21:32.724498,72.0,73.5,409920,22,True,22.0
307,2023-09-07 16:21:32.770436,71.6,73.5,409920,22,True,11.0
326,2023-09-07 16:21:32.816342,73.3,73.5,409920,22,True,10.0
294,2023-09-07 16:21:32.862103,70.4,73.5,409920,22,True,22.0
311,2023-09-07 16:21:32.907963,72.0,73.5,409920,22,True,11.0
294,2023-09-07 16:21:32.953663,70.4,73.5,409920,22,True,13.0
311,2023-09-07 16:21:32.999561,72.0,73.5,409920,22,True,21.0
301,2023-09-07 16:21:33.045273,71.0,73.5,409920,22,True,10.0
317,2023-09-07 16:21:33.091018,72.5,73.5,409920,22,True,10.0
301,2023-09-07 16:21:33.136717,71.0,73.5,409920,22,True,19.0
298,2023-09-07 16:21:33.182577,70.8,73.5,409920,22,True,12.0
316,2023-09-07 16:21:33.227935,72.4,73.5,409920,22,True,14.0
309,2023-09-07 16:21:33.274488,71.8,73.5,409920,22,True,7.0
326,2023-09-07 16:21:33.320413,73.3,73.5,409920,22,True,8.0
307,2023-09-07 16:21:33.366044,71.6,73.5,409920,22,True,9.0
316,2023-09-07 16:21:33.411583,72.4,73.5,409920,22,True,4.0
290,2023-09-07 16:21:33.456967,70.0,73.5,409920,22,True,2.0
322,2023-09-07 16:21:33.503343,73.0,73.5,409920,22,True,16.0
289,2023-09-07 16:21:33.549909,69.9,73.5,409920,22,True,17.0
322,2023-09-07 16:21:33.595346,73.0,73.5,409920,22,True,16.0
584,2023-09-07 16:21:33.643625,82.1,73.5,409920,22,True,55.0
284,2023-09-07 16:21:33.684349,71.9,73.5,409920,22,True,11.0
283,2023-09-07 16:21:33.729938,71.8,73.5,409920,22,True,11.0
309,2023-09-07 16:21:33.775375,74.3,73.5,409920,22,True,10.0
313,2023-09-07 16:21:33.822961,72.2,73.5,409920,22,True,13.0
294,2023-09-07 16:21:33.868037,72.9,73.5,409920,22,True,10.0
283,2023-09-07 16:21:33.913872,71.8,73.5,409920,22,True,12.0
292,2023-09-07 16:21:33.959591,72.7,73.5,409920,22,True,21.0
283,2023-09-07 16:21:34.005673,71.8,73.5,409920,22,True,12.0
289,2023-09-07 16:21:34.051743,72.4,73.5,409920,22,True,14.0
283,2023-09-07 16:21:34.097868,71.8,73.5,409920,22,True,23.0
326,2023-09-07 16:21:34.144281,73.3,73.5,409920,22,True,16.0
274,2023-09-07 16:21:34.190519,70.8,73.5,409920,22,True,10.0
303,2023-09-07 16:21:34.236576,73.7,73.5,409920,22,True,25.0
266,2023-09-07 16:21:34.282568,70.0,73.5,409920,22,True,11.0
292,2023-09-07 16:21:34.328488,72.7,73.5,409920,22,True,11.0
283,2023-09-07 16:21:34.374232,71.8,73.5,409920,22,True,9.0
289,2023-09-07 16:21:34.420054,72.4,73.5,409920,22,True,6.0
281,2023-09-07 16:21:34.465702,71.6,73.5,409920,22,True,16.0
298,2023-09-07 16:21:34.511871,73.3,73.5,409920,22,True,14.0
287,2023-09-07 16:21:34.557598,72.2,73.5,409920,22,True,15.0
285,2023-09-07 16:21:34.603463,72.0,73.5,409920,22,True,18.0
287,2023-09-07 16:21:34.649333,72.2,73.5,409920,22,True,5.0
365,2023-09-07 16:21:34.695667,76.6,73.5,409920,22,True,6.0
303,2023-09-07 16:21:34.742044,71.2,73.5,409920,22,True,11.0
303,2023-09-07 16:21:34.788363,73.7,73.5,409920,22,True,3.0
311,2023-09-07 16:21:34.834916,72.0,73.5,409920,22,True,3.0
309,2023-09-07 16:21:34.881520,71.8,73.5,409920,22,True,8.0
311,2023-09-07 16:21:34.926928,72.0,73.5,409920,22,True,5.0
309,2023-09-07 16:21:34.973407,71.8,73.5,409920,22,True,11.0
316,2023-09-07 16:21:35.019758,72.4,73.5,409920,22,True,7.0
298,2023-09-07 16:21:35.066245,70.8,73.5,409920,22,True,6.0
327,2023-09-07 16:21:35.112529,76.0,73.5,409920,22,True,12.0
276,2023-09-07 16:21:35.158171,71.0,73.5,409920,22,True,7.0
296,2023-09-07 16:21:35.204613,73.1,73.5,409920,22,True,9.0
285,2023-09-07 16:21:35.251124,72.0,73.5,409920,22,True,14.0
274,2023-09-07 16:21:35.297569,70.8,73.5,409920,22,True,6.0
289,2023-09-07 16:21:35.344150,72.4,73.5,409920,22,True,10.0
270,2023-09-07 16:21:35.390530,70.4,73.5,409920,22,True,13.0
292,2023-09-07 16:21:35.437002,72.7,73.5,409920,22,True,9.0
289,2023-09-07 16:21:35.483676,72.4,73.5,409920,22,True,7.0
345,2023-09-07 16:21:35.531267,72.7,73.5,409920,22,True,17.0
290,2023-09-07 16:21:35.574908,72.5,73.5,409920,22,True,11.0
265,2023-09-07 16:21:35.621492,69.9,73.5,409920,22,True,16.0
292,2023-09-07 16:21:35.668069,72.7,73.5,409920,22,True,9.0
295,2023-09-07 16:21:35.714847,73.0,73.5,409920,22,True,8.0
285,2023-09-07 16:21:35.761117,72.0,73.5,409920,22,True,15.0
285,2023-09-07 16:21:35.807115,72.0,73.5,409920,22,True,7.0
283,2023-09-07 16:21:35.853353,71.8,73.5,409920,22,True,6.0
311,2023-09-07 16:21:35.899916,72.0,73.5,409920,22,True,15.0
277,2023-09-07 16:21:35.945619,71.2,73.5,409920,22,True,8.0
295,2023-09-07 16:21:35.991395,73.0,73.5,409920,22,True,4.0
277,2023-09-07 16:21:36.037141,71.2,73.5,409920,22,True,15.0
298,2023-09-07 16:21:36.082913,73.3,73.5,409920,22,True,8.0
270,2023-09-07 16:21:36.128736,70.4,73.5,409920,22,True,10.0
266,2023-09-07 16:21:36.174558,70.0,73.5,409920,22,True,8.0
289,2023-09-07 16:21:36.220345,72.4,73.5,409920,22,True,5.0
330,2023-09-07 16:21:36.267001,73.7,73.5,409920,22,True,7.0
270,2023-09-07 16:21:36.311910,70.4,73.5,409920,22,True,3.0
287,2023-09-07 16:21:36.357705,72.2,73.5,409920,22,True,3.0
285,2023-09-07 16:21:36.403534,72.0,73.5,409920,22,True,18.0
266,2023-09-07 16:21:36.449382,70.0,73.5,409920,22,True,15.0
298,2023-09-07 16:21:36.494953,73.3,73.5,409920,22,True,14.0
266,2023-09-07 16:21:36.540791,70.0,73.5,409920,22,True,47.0
266,2023-09-07 16:21:36.586553,70.0,73.5,409920,22,True,28.0
292,2023-09-07 16:21:36.632489,72.7,73.5,409920,22,True,64.0
254,2023-09-07 16:21:36.677714,71.4,73.5,409920,22,True,26.0
292,2023-09-07 16:21:36.724094,72.7,73.5,409920,22,True,33.0
266,2023-09-07 16:21:36.770399,70.0,73.5,409920,22,True,55.0
272,2023-09-07 16:21:36.816721,73.4,73.5,409920,22,True,20.0
292,2023-09-07 16:21:36.862977,72.7,73.5,409920,22,True,26.0
287,2023-09-07 16:21:36.909525,72.2,73.5,409920,22,True,46.0
263,2023-09-07 16:21:36.955825,72.4,73.5,409920,22,True,29.0
266,2023-09-07 16:21:37.002124,70.0,73.5,409920,22,True,28.0
261,2023-09-07 16:21:37.048568,72.2,73.5,409920,22,True,29.0
295,2023-09-07 16:21:37.095077,73.0,73.5,409920,22,True,4.0
277,2023-09-07 16:21:37.141560,71.2,73.5,409920,22,True,9.0
289,2023-09-07 16:21:37.188004,72.4,73.5,409920,22,True,8.0
270,2023-09-07 16:21:37.234513,70.4,73.5,409920,22,True,12.0
298,2023-09-07 16:21:37.280181,73.3,73.5,409920,22,True,11.0
270,2023-09-07 16:21:37.326465,70.4,73.5,409920,22,True,9.0
289,2023-09-07 16:21:37.373022,72.4,73.5,409920,22,True,6.0
292,2023-09-07 16:21:37.419525,72.7,73.5,409920,22,True,22.0
274,2023-09-07 16:21:37.465459,70.8,73.5,409920,22,True,7.0
292,2023-09-07 16:21:37.511361,72.7,73.5,409920,22,True,10.0
287,2023-09-07 16:21:37.557053,72.2,73.5,409920,22,True,14.0
270,2023-09-07 16:21:37.602615,70.4,73.5,409920,22,True,7.0
289,2023-09-07 16:21:37.648533,72.4,73.5,409920,22,True,12.0
266,2023-09-07 16:21:37.694276,70.0,73.5,409920,22,True,8.0
298,2023-09-07 16:21:37.739931,73.3,73.5,409920,22,True,8.0
270,2023-09-07 16:21:37.785668,70.4,73.5,409920,22,True,18.0
289,2023-09-07 16:21:37.832348,72.4,73.5,409920,22,True,9.0
274,2023-09-07 16:21:37.877913,70.8,73.5,409920,22,True,9.0
289,2023-09-07 16:21:37.924713,72.4,73.5,409920,22,True,20.0
266,2023-09-07 16:21:37.970403,70.0,73.5,409920,22,True,11.0
289,2023-09-07 16:21:38.016198,72.4,73.5,409920,22,True,13.0
266,2023-09-07 16:21:38.062525,70.0,73.5,409920,22,True,19.0
296,2023-09-07 16:21:38.109317,73.1,73.5,409920,22,True,10.0
285,2023-09-07 16:21:38.155804,72.0,73.5,409920,22,True,22.0
266,2023-09-07 16:21:38.202250,70.0,73.5,409920,22,True,9.0
279,2023-09-07 16:21:38.248780,71.4,73.5,409920,22,True,14.0
330,2023-09-07 16:21:38.296257,73.7,73.5,409920,22,True,19.0
274,2023-09-07 16:21:38.342222,70.8,73.5,409920,22,True,11.0
298,2023-09-07 16:21:38.388044,73.3,73.5,409920,22,True,10.0
274,2023-09-07 16:21:38.433733,70.8,73.5,409920,22,True,18.0
289,2023-09-07 16:21:38.479689,72.4,73.5,409920,22,True,10.0
283,2023-09-07 16:21:38.525680,71.8,73.5,409920,22,True,11.0
394,2023-09-07 16:21:38.572466,78.9,73.6,409920,22,True,17.0
417,2023-09-07 16:21:38.618587,80.6,73.6,409920,22,True,12.0
387,2023-09-07 16:21:38.664106,78.4,73.6,409920,22,True,8.0
274,2023-09-07 16:21:38.710427,70.8,73.6,409920,22,True,20.0
323,2023-09-07 16:21:38.756983,73.1,73.6,409920,22,True,9.0
311,2023-09-07 16:21:38.803664,72.0,73.6,409920,22,True,21.0
279,2023-09-07 16:21:38.848724,71.4,73.6,409920,22,True,7.0
266,2023-09-07 16:21:38.894446,70.0,73.6,409920,22,True,9.0
292,2023-09-07 16:21:38.940314,72.7,73.6,409920,22,True,14.0
274,2023-09-07 16:21:38.986003,70.8,73.6,409920,22,True,8.0
295,2023-09-07 16:21:39.031713,73.0,73.6,409920,22,True,9.0
274,2023-09-07 16:21:39.077519,70.8,73.6,409920,22,True,13.0
289,2023-09-07 16:21:39.123468,72.4,73.6,409920,22,True,11.0
274,2023-09-07 16:21:39.169352,70.8,73.6,409920,22,True,8.0
